run_id,condition_1,condition_2,condition_3,condition_4,condition_5
633,"(500.0, 5.0, 1e-05, 15, 500.0)","(550.0, 5.0, 1e-05, 15, 500.0)","(600.0, 4.5, 1e-05, 15, 500.0)","(700.0, 1.0, 0.01, 10, 100.0)","(800.0, 3.0, 0.1, 5, 50.0)"
635,"(500.0, 0.5, 1e-05, 15, 500.0)","(550.0, 1.0, 0.0001, 10, 450.0)","(600.0, 2.0, 0.001, 8, 200.0)","(650.0, 3.0, 0.01, 6, 100.0)","(700.0, 4.0, 0.1, 5, 50.0)"
636,"(500.0, 5.0, 1e-05, 1, 0.5)","(600.0, 4.5, 0.0001, 15, 450.0)","(700.0, 3.0, 0.001, 10, 100.0)","(750.0, 2.5, 0.01, 7, 50.0)","(850.0, 1.5, 0.1, 5, 20.0)"
637,"(500.0, 4.5, 1e-05, 15, 450.0)","(550.0, 0.5, 0.0001, 14, 400.0)","(600.0, 1.0, 0.001, 13, 350.0)","(650.0, 2.5, 0.01, 12, 300.0)","(700.0, 4.0, 0.1, 11, 250.0)"
638,"(500.0, 0.5, 1.0, 15, 500.0)","(550.0, 1.0, 1e-05, 1, 200.0)","(600.0, 2.0, 0.0001, 2, 100.0)","(650.0, 3.0, 0.001, 3, 50.0)","(700.0, 4.0, 0.01, 4, 10.0)"
639,"(500.0, 5.0, 1e-05, 15, 5.0)","(600.0, 0.5, 1.0, 1, 500.0)","(700.0, 4.5, 0.0001, 10, 200.0)","(750.0, 3.5, 0.01, 5, 30.0)","(850.0, 4.0, 0.1, 7, 5.0)"
640,"(500.0, 5.0, 1e-05, 15, 0.5)","(900.0, 0.5, 0.0001, 1, 500.0)","(700.0, 4.5, 0.1, 15, 450.0)","(600.0, 1.0, 0.01, 12, 200.0)","(750.0, 3.0, 0.0001, 5, 15.0)"
642,"(900.0, 5.0, 1.0, 15, 500.0)","(850.0, 0.5, 1e-05, 1, 0.5)","(800.0, 4.5, 0.0001, 12, 450.0)","(750.0, 1.0, 0.001, 7, 200.0)","(700.0, 2.5, 0.01, 5, 30.0)"
643,"(900.0, 5.0, 0.1, 1, 0.5)","(800.0, 4.0, 0.001, 5, 10.0)","(750.0, 3.0, 0.0001, 10, 50.0)","(700.0, 2.5, 1e-05, 15, 100.0)","(650.0, 1.5, 1e-05, 12, 200.0)"
644,"(700.0, 5.0, 1e-05, 1, 500.0)","(850.0, 0.5, 0.0001, 15, 200.0)","(600.0, 4.5, 0.1, 7, 30.0)","(750.0, 1.2, 0.01, 5, 15.0)","(750.0, 3.5, 0.001, 12, 450.0)"
645,"(500.0, 0.5, 1.0, 1, 0.5)","(550.0, 1.0, 1e-05, 2, 50.0)","(600.0, 2.0, 0.0001, 3, 100.0)","(650.0, 3.0, 0.001, 4, 200.0)","(700.0, 4.0, 0.01, 5, 400.0)"
646,"(500.0, 0.5, 1e-05, 15, 500.0)","(550.0, 1.0, 0.0001, 14, 400.0)","(600.0, 1.5, 0.001, 13, 300.0)","(650.0, 2.0, 0.01, 12, 200.0)","(700.0, 2.5, 0.1, 11, 100.0)"
647,"(500.0, 5.0, 1e-05, 15, 0.5)","(550.0, 4.5, 0.0001, 14, 1.0)","(600.0, 4.0, 0.001, 13, 5.0)","(650.0, 3.5, 0.01, 12, 50.0)","(700.0, 3.0, 0.1, 11, 100.0)"
648,"(500.0, 0.5, 0.1, 1, 5.0)","(550.0, 1.0, 0.0001, 5, 10.0)","(600.0, 1.5, 0.01, 10, 20.0)","(650.0, 2.0, 0.001, 12, 40.0)","(700.0, 2.5, 1e-05, 15, 50.0)"
649,"(500.0, 5.0, 1e-05, 15, 500.0)","(500.0, 4.5, 0.0001, 12, 450.0)","(600.0, 4.0, 0.1, 7, 30.0)","(700.0, 3.5, 0.01, 12, 200.0)","(750.0, 2.5, 0.001, 5, 150.0)"
650,"(500.0, 0.5, 1e-05, 1, 0.5)","(600.0, 1.0, 0.001, 2, 10.0)","(700.0, 2.0, 0.1, 5, 50.0)","(750.0, 3.0, 0.01, 10, 100.0)","(850.0, 4.0, 0.0001, 15, 500.0)"
651,"(500.0, 5.0, 1e-05, 15, 500.0)","(550.0, 4.5, 0.0001, 14, 400.0)","(600.0, 4.0, 0.001, 10, 300.0)","(700.0, 3.5, 0.01, 8, 200.0)","(800.0, 3.0, 0.1, 5, 100.0)"
652,"(500.0, 5.0, 1.0, 15, 500.0)","(600.0, 0.5, 0.0001, 1, 0.5)","(850.0, 4.0, 0.1, 15, 500.0)","(700.0, 1.2, 0.01, 7, 300.0)","(750.0, 3.5, 0.0001, 5, 250.0)"
653,"(500.0, 0.5, 1.0, 1, 0.5)","(600.0, 1.0, 1e-05, 5, 5.0)","(700.0, 2.0, 0.0001, 10, 50.0)","(800.0, 3.0, 0.001, 15, 200.0)","(900.0, 4.0, 0.01, 15, 450.0)"
655,"(500.0, 0.5, 1e-05, 1, 0.5)","(600.0, 1.5, 0.0001, 3, 100.0)","(700.0, 3.0, 0.001, 7, 200.0)","(800.0, 4.5, 0.01, 12, 300.0)","(900.0, 5.0, 0.1, 15, 500.0)"
657,"(900.0, 0.5, 1e-05, 1, 0.5)","(800.0, 5.0, 1.0, 15, 500.0)","(700.0, 4.5, 0.1, 12, 100.0)","(600.0, 3.0, 0.01, 7, 200.0)","(500.0, 4.0, 0.001, 10, 400.0)"
658,"(500.0, 0.5, 1e-05, 15, 0.5)","(600.0, 1.0, 0.0001, 14, 10.0)","(700.0, 2.0, 0.001, 13, 50.0)","(800.0, 3.0, 0.01, 12, 100.0)","(850.0, 4.0, 0.1, 11, 200.0)"
659,"(900.0, 5.0, 1.0, 15, 0.5)","(800.0, 4.5, 0.1, 10, 20.0)","(700.0, 3.0, 0.001, 7, 50.0)","(750.0, 2.5, 0.0001, 5, 100.0)","(720.0, 1.5, 1e-05, 3, 300.0)"
660,"(500.0, 5.0, 1e-05, 1, 5.0)","(600.0, 4.5, 0.0001, 3, 10.0)","(700.0, 3.5, 0.001, 5, 50.0)","(750.0, 2.5, 0.01, 8, 100.0)","(800.0, 1.5, 0.1, 12, 200.0)"
661,"(900.0, 0.5, 1e-05, 15, 5.0)","(800.0, 1.0, 0.0001, 12, 30.0)","(750.0, 2.0, 0.001, 7, 50.0)","(700.0, 3.0, 0.01, 5, 200.0)","(600.0, 4.5, 0.1, 1, 450.0)"
663,"(500.0, 5.0, 1.0, 15, 500.0)","(600.0, 0.5, 1e-05, 1, 0.5)","(850.0, 1.0, 0.01, 7, 15.0)","(700.0, 4.0, 0.1, 12, 30.0)","(750.0, 3.5, 0.0001, 5, 450.0)"
664,"(500.0, 4.5, 1.0, 1, 5.0)","(550.0, 0.5, 1e-05, 15, 450.0)","(650.0, 2.0, 0.01, 7, 200.0)","(750.0, 3.0, 0.001, 12, 30.0)","(800.0, 4.0, 0.0001, 5, 15.0)"
666,"(500.0, 0.5, 1e-05, 1, 450.0)","(550.0, 1.0, 0.0001, 2, 200.0)","(600.0, 2.0, 0.001, 3, 50.0)","(650.0, 3.0, 0.01, 4, 30.0)","(700.0, 4.0, 0.1, 5, 20.0)"
667,"(500.0, 0.5, 1e-05, 15, 0.5)","(850.0, 4.5, 1e-05, 15, 500.0)","(600.0, 5.0, 1.0, 1, 100.0)","(700.0, 3.5, 0.001, 12, 200.0)","(750.0, 4.0, 0.01, 7, 250.0)"
670,"(500.0, 0.5, 1e-05, 1, 0.5)","(600.0, 1.0, 0.0001, 3, 10.0)","(700.0, 2.0, 0.001, 5, 50.0)","(800.0, 3.0, 0.01, 10, 150.0)","(900.0, 4.5, 0.1, 15, 450.0)"
672,"(500.0, 0.5, 1e-05, 15, 0.5)","(550.0, 1.0, 0.0001, 10, 10.0)","(600.0, 2.0, 0.001, 7, 50.0)","(650.0, 3.0, 0.01, 5, 200.0)","(700.0, 4.0, 0.1, 3, 450.0)"
673,"(500.0, 0.5, 1e-05, 1, 0.5)","(600.0, 1.0, 0.0001, 3, 5.0)","(700.0, 2.0, 0.001, 7, 50.0)","(800.0, 3.0, 0.01, 11, 100.0)","(900.0, 4.5, 0.1, 15, 500.0)"
674,"(800.0, 0.5, 1e-05, 15, 0.5)","(750.0, 1.0, 0.0001, 14, 100.0)","(700.0, 2.0, 0.001, 13, 200.0)","(650.0, 3.0, 0.01, 12, 300.0)","(600.0, 4.0, 0.1, 11, 400.0)"
675,"(500.0, 0.5, 1.0, 15, 0.5)","(550.0, 0.6, 1.0, 14, 1.0)","(600.0, 0.7, 1.0, 13, 1.5)","(650.0, 0.8, 1.0, 12, 2.0)","(700.0, 0.9, 1.0, 11, 2.5)"
676,"(500.0, 0.5, 1e-05, 15, 0.5)","(600.0, 1.0, 0.0001, 12, 10.0)","(700.0, 2.5, 0.001, 5, 50.0)","(750.0, 3.0, 0.01, 10, 200.0)","(800.0, 4.5, 0.1, 7, 400.0)"
678,"(500.0, 0.5, 1.0, 15, 0.5)","(600.0, 5.0, 1e-05, 1, 500.0)","(700.0, 0.6, 0.0001, 12, 5.0)","(800.0, 4.9, 0.01, 13, 50.0)","(900.0, 4.5, 0.1, 14, 450.0)"
679,"(500.0, 0.5, 1e-05, 1, 0.5)","(600.0, 0.6, 0.0001, 2, 1.0)","(700.0, 0.7, 0.001, 3, 2.0)","(800.0, 0.8, 0.01, 4, 3.0)","(850.0, 0.9, 0.1, 5, 4.0)"
680,"(500.0, 0.5, 1e-05, 1, 0.5)","(550.0, 1.0, 0.0001, 3, 20.0)","(600.0, 2.0, 0.001, 5, 50.0)","(700.0, 3.0, 0.01, 10, 200.0)","(800.0, 4.0, 0.1, 15, 450.0)"
681,"(900.0, 0.5, 1.0, 15, 500.0)","(850.0, 5.0, 1e-05, 1, 0.5)","(800.0, 4.5, 0.0001, 15, 450.0)","(750.0, 4.0, 0.001, 14, 300.0)","(700.0, 3.5, 0.01, 13, 150.0)"
684,"(500.0, 5.0, 1e-05, 15, 500.0)","(550.0, 4.5, 0.0001, 12, 450.0)","(600.0, 4.0, 0.001, 10, 400.0)","(650.0, 3.5, 0.01, 8, 350.0)","(700.0, 3.0, 0.1, 5, 300.0)"
686,"(500.0, 0.5, 1e-05, 1, 0.5)","(550.0, 1.5, 5e-05, 5, 50.0)","(700.0, 3.5, 0.005, 12, 100.0)","(750.0, 4.0, 0.05, 15, 200.0)","(850.0, 4.5, 0.5, 15, 300.0)"
687,"(500.0, 0.5, 1e-05, 15, 500.0)","(600.0, 1.2, 0.0001, 12, 400.0)","(700.0, 3.5, 0.01, 7, 200.0)","(750.0, 4.0, 0.1, 5, 50.0)","(850.0, 4.5, 1.0, 1, 5.0)"
688,"(500.0, 0.5, 1e-05, 1, 0.5)","(600.0, 0.6, 0.0001, 2, 0.51)","(700.0, 0.7, 0.001, 3, 0.52)","(800.0, 0.8, 0.01, 4, 0.53)","(900.0, 5.0, 0.1, 15, 500.0)"
691,"(500.0, 5.0, 1.0, 15, 500.0)","(900.0, 0.5, 1e-05, 1, 0.5)","(700.0, 4.5, 0.0001, 14, 450.0)","(750.0, 1.2, 0.001, 13, 200.0)","(800.0, 2.5, 0.01, 10, 50.0)"
692,"(500.0, 4.5, 1.0, 1, 5.0)","(600.0, 4.0, 0.1, 5, 10.0)","(700.0, 3.5, 0.01, 12, 20.0)","(800.0, 2.0, 0.0001, 15, 50.0)","(900.0, 0.5, 1e-05, 10, 100.0)"
693,"(900.0, 5.0, 1.0, 15, 500.0)","(800.0, 4.5, 0.1, 15, 500.0)","(750.0, 2.0, 0.01, 12, 100.0)","(700.0, 1.5, 0.001, 10, 50.0)","(600.0, 0.5, 0.0001, 5, 5.0)"
697,"(850.0, 1.0, 1e-05, 15, 500.0)","(800.0, 2.0, 0.0001, 14, 400.0)","(750.0, 3.0, 0.001, 13, 300.0)","(700.0, 4.0, 0.01, 12, 200.0)","(650.0, 5.0, 0.1, 11, 100.0)"
698,"(500.0, 0.5, 1.0, 1, 0.5)","(550.0, 0.6, 1.0, 2, 50.0)","(600.0, 0.7, 0.1, 3, 100.0)","(650.0, 1.0, 0.01, 4, 200.0)","(700.0, 1.5, 0.001, 5, 300.0)"
699,"(890.0, 0.5, 1e-05, 15, 500.0)","(500.0, 0.5, 0.0001, 1, 0.5)","(750.0, 1.5, 0.01, 3, 50.0)","(700.0, 3.0, 0.001, 10, 100.0)","(650.0, 4.0, 0.1, 7, 200.0)"
701,"(900.0, 0.5, 1.0, 15, 0.5)","(900.0, 5.0, 1e-05, 12, 500.0)","(800.0, 1.0, 0.0001, 10, 300.0)","(750.0, 2.5, 0.001, 8, 150.0)","(700.0, 3.5, 0.01, 5, 75.0)"
702,"(850.0, 0.5, 1e-05, 1, 0.5)","(800.0, 1.0, 0.0001, 15, 10.0)","(750.0, 2.5, 0.001, 5, 50.0)","(700.0, 4.0, 0.01, 7, 200.0)","(650.0, 3.0, 0.1, 12, 450.0)"
705,"(500.0, 5.0, 1e-05, 15, 0.5)","(550.0, 4.5, 0.0001, 14, 50.0)","(600.0, 4.0, 0.001, 13, 100.0)","(650.0, 3.5, 0.01, 12, 150.0)","(700.0, 3.0, 0.1, 11, 200.0)"
708,"(500.0, 5.0, 1e-05, 15, 500.0)","(500.0, 4.5, 1e-05, 15, 500.0)","(600.0, 4.0, 0.0001, 14, 450.0)","(650.0, 3.5, 0.001, 13, 400.0)","(700.0, 3.0, 0.01, 12, 350.0)"
709,"(500.0, 0.5, 1e-05, 15, 0.5)","(600.0, 4.5, 1.0, 1, 500.0)","(850.0, 0.5, 0.1, 15, 450.0)","(700.0, 3.5, 0.0001, 12, 30.0)","(750.0, 1.2, 0.01, 5, 15.0)"
711,"(500.0, 0.5, 1e-05, 15, 5.0)","(600.0, 4.5, 0.0001, 15, 50.0)","(700.0, 1.2, 0.01, 12, 200.0)","(750.0, 3.5, 0.5, 10, 100.0)","(800.0, 4.0, 0.1, 5, 200.0)"
712,"(899.0, 0.5, 1.0, 1, 0.5)","(800.0, 1.0, 0.1, 5, 5.0)","(750.0, 2.0, 0.01, 10, 50.0)","(700.0, 4.0, 0.001, 12, 200.0)","(500.0, 5.0, 1e-05, 15, 450.0)"
